Timestamp, E, N, V, Yaw_rad, RateBias_rads, HeadBias_rad, Accel, RawYaw_rad, GPS_E, GPS_N
1.9031, 740808.2590, 3392439.2594, 2.9700, -1.211527, -0.01845288, -0.00045072, 0.0179, 2.910140, 740808.2510, 3392439.2966
1.9078, 740808.2633, 3392439.2470, 2.9700, -1.212283, -0.01752762, -0.00045298, 0.0176, 2.909575, 740808.2588, 3392439.2684
1.9231, 740808.2787, 3392439.2047, 2.9862, -1.212335, -0.01660486, -0.00045524, 0.0180, 2.909012, 740808.2667, 3392439.2401
1.9257, 740808.2808, 3392439.1980, 2.9862, -1.213177, -0.01575331, -0.00045740, 0.0176, 2.908441, 740808.2746, 3392439.2117
1.9356, 740808.2907, 3392439.1700, 2.9940, -1.213505, -0.01493030, -0.00045952, 0.0176, 2.907886, 740808.2826, 3392439.1833
1.9531, 740808.3082, 3392439.1213, 3.0078, -1.213369, -0.01409935, -0.00046165, 0.0178, 2.907323, 740808.2906, 3392439.1548
1.9556, 740808.3101, 3392439.1146, 3.0079, -1.214139, -0.01333270, -0.00046369, 0.0174, 2.906724, 740808.2986, 3392439.1262
1.9732, 740808.3276, 3392439.0654, 3.0224, -1.213971, -0.01255816, -0.00046574, 0.0177, 2.906191, 740808.3066, 3392439.0977
1.9757, 740808.3294, 3392439.0585, 3.0225, -1.214693, -0.01184413, -0.00046771, 0.0174, 2.905611, 740808.3146, 3392439.0690
1.9856, 740808.3391, 3392439.0301, 3.0298, -1.214928, -0.01115333, -0.00046965, 0.0173, 2.905054, 740808.3227, 3392439.0403
1.9957, 740808.3489, 3392439.0014, 3.0387, -1.215144, -0.01048478, -0.00047155, 0.0174, 2.904492, 740808.3308, 3392439.0116
2.0057, 740808.3603, 3392438.9735, 3.0464, -1.215335, -0.00984642, -0.00047342, 0.0174, 2.903926, 740808.3854, 3392439.0051
2.0156, 740808.3721, 3392438.9459, 3.0549, -1.213996, -0.01042485, -0.00047406, 0.0175, 2.903378, 740808.3937, 3392438.9763
2.0257, 740808.3839, 3392438.9180, 3.0622, -1.212692, -0.01096271, -0.00047475, 0.0174, 2.902814, 740808.4019, 3392438.9474
2.0357, 740808.3956, 3392438.8900, 3.0700, -1.211430, -0.01146126, -0.00047548, 0.0174, 2.902260, 740808.4102, 3392438.9184
2.0457, 740808.4072, 3392438.8620, 3.0767, -1.210204, -0.01192340, -0.00047626, 0.0173, 2.901682, 740808.4186, 3392438.8894
2.0557, 740808.4187, 3392438.8339, 3.0844, -1.209015, -0.01235054, -0.00047709, 0.0173, 2.901160, 740808.4270, 3392438.8603
2.0732, 740808.4382, 3392438.7844, 3.0989, -1.207392, -0.01273902, -0.00047796, 0.0177, 2.900585, 740808.4354, 3392438.8312
2.0758, 740808.4415, 3392438.7776, 3.0990, -1.206739, -0.01310121, -0.00047886, 0.0173, 2.900056, 740808.4438, 3392438.8020
2.0935, 740808.4611, 3392438.7275, 3.1148, -1.205166, -0.01342669, -0.00047981, 0.0178, 2.899498, 740808.4523, 3392438.7727
2.0958, 740808.4638, 3392438.7215, 3.1149, -1.204603, -0.01373185, -0.00048078, 0.0174, 2.898984, 740808.4609, 3392438.7433
2.1059, 740808.4746, 3392438.6924, 3.1228, -1.204921, -0.01301031, -0.00048277, 0.0174, 2.898437, 740808.4695, 3392438.7139
2.1157, 740808.4851, 3392438.6639, 3.1311, -1.205234, -0.01231379, -0.00048473, 0.0175, 2.897876, 740808.4781, 3392438.6844
2.1331, 740808.5039, 3392438.6136, 3.1458, -1.205083, -0.01161220, -0.00048669, 0.0178, 2.897340, 740808.4869, 3392438.6549
2.1432, 740808.5143, 3392438.5849, 3.1525, -1.205375, -0.01093712, -0.00048861, 0.0178, 2.896802, 740808.4957, 3392438.6253
2.1457, 740808.5163, 3392438.5781, 3.1526, -1.206085, -0.01031570, -0.00049046, 0.0174, 2.896260, 740808.5045, 3392438.5956
2.1556, 740808.5268, 3392438.5488, 3.1622, -1.206308, -0.00971690, -0.00049228, 0.0176, 2.895712, 740808.5134, 3392438.5659
2.1734, 740808.5460, 3392438.4968, 3.1786, -1.206067, -0.00911234, -0.00049410, 0.0181, 2.895153, 740808.5224, 3392438.5360
2.1758, 740808.5478, 3392438.4901, 3.1787, -1.206708, -0.00855746, -0.00049586, 0.0177, 2.894606, 740808.5314, 3392438.5062
2.1933, 740808.5666, 3392438.4386, 3.1938, -1.206457, -0.00799867, -0.00049762, 0.0180, 2.894030, 740808.5405, 3392438.4762
2.2033, 740808.5768, 3392438.4095, 3.2005, -1.206633, -0.00746223, -0.00049935, 0.0180, 2.893469, 740808.5497, 3392438.4462
2.2058, 740808.5804, 3392438.4032, 3.2005, -1.207185, -0.00697922, -0.00050101, 0.0176, 2.892885, 740808.6080, 3392438.4399
2.2157, 740808.5930, 3392438.3748, 3.2090, -1.205817, -0.00752444, -0.00050168, 0.0177, 2.892339, 740808.6173, 3392438.4098
2.2332, 740808.6142, 3392438.3236, 3.2238, -1.204036, -0.00804052, -0.00050239, 0.0180, 2.891753, 740808.6267, 3392438.3797
2.2432, 740808.6266, 3392438.2953, 3.2306, -1.202730, -0.00852750, -0.00050313, 0.0179, 2.891165, 740808.6362, 3392438.3494
2.2532, 740808.6390, 3392438.2668, 3.2383, -1.201458, -0.00898686, -0.00050391, 0.0179, 2.890592, 740808.6456, 3392438.3192
2.2632, 740808.6512, 3392438.2384, 3.2450, -1.200222, -0.00942053, -0.00050473, 0.0179, 2.889999, 740808.6551, 3392438.2888
2.2732, 740808.6634, 3392438.2097, 3.2524, -1.199015, -0.00983003, -0.00050557, 0.0178, 2.889429, 740808.6646, 3392438.2585
2.2833, 740808.6757, 3392438.1806, 3.2588, -1.197832, -0.01021676, -0.00050645, 0.0177, 2.888855, 740808.6742, 3392438.2280
2.2858, 740808.6791, 3392438.1738, 3.2588, -1.197118, -0.01058418, -0.00050735, 0.0174, 2.888284, 740808.6837, 3392438.1975
2.2957, 740808.6913, 3392438.1443, 3.2662, -1.195995, -0.01093177, -0.00050827, 0.0173, 2.887701, 740808.6933, 3392438.1669
2.3133, 740808.7120, 3392438.0917, 3.2787, -1.195761, -0.01040427, -0.00051003, 0.0174, 2.887142, 740808.7029, 3392438.1363
2.3157, 740808.7145, 3392438.0849, 3.2787, -1.196372, -0.00992069, -0.00051172, 0.0171, 2.886575, 740808.7125, 3392438.1056
2.3257, 740808.7261, 3392438.0548, 3.2845, -1.196518, -0.00945630, -0.00051339, 0.0169, 2.886012, 740808.7221, 3392438.0749
2.3432, 740808.7465, 3392438.0021, 3.2954, -1.196244, -0.00898940, -0.00051507, 0.0169, 2.885472, 740808.7317, 3392438.0442
2.3457, 740808.7489, 3392437.9951, 3.2954, -1.196779, -0.00856287, -0.00051668, 0.0165, 2.884932, 740808.7413, 3392438.0134
2.3631, 740808.7691, 3392437.9425, 3.3050, -1.196479, -0.00813377, -0.00051830, 0.0164, 2.884369, 740808.7510, 3392437.9826
2.3734, 740808.7806, 3392437.9119, 3.3099, -1.196564, -0.00772232, -0.00051990, 0.0162, 2.883861, 740808.7606, 3392437.9517
2.3759, 740808.7829, 3392437.9048, 3.3099, -1.197032, -0.00734708, -0.00052145, 0.0159, 2.883287, 740808.7702, 3392437.9209
2.3933, 740808.8031, 3392437.8518, 3.3194, -1.196686, -0.00696882, -0.00052300, 0.0158, 2.882753, 740808.7799, 3392437.8900
2.3958, 740808.8053, 3392437.8446, 3.3195, -1.197113, -0.00662449, -0.00052450, 0.0155, 2.882271, 740808.7896, 3392437.8591
2.4059, 740808.8185, 3392437.8146, 3.3242, -1.197099, -0.00630161, -0.00052598, 0.0153, 2.881701, 740808.8507, 3392437.8527
2.4158, 740808.8321, 3392437.7851, 3.3282, -1.195649, -0.00685543, -0.00052667, 0.0150, 2.881230, 740808.8605, 3392437.8219
2.4332, 740808.8544, 3392437.7334, 3.3337, -1.193827, -0.00738608, -0.00052739, 0.0146, 2.880696, 740808.8702, 3392437.7910
2.4357, 740808.8586, 3392437.7269, 3.3337, -1.192850, -0.00788766, -0.00052815, 0.0143, 2.880182, 740808.8800, 3392437.7602
2.4532, 740808.8810, 3392437.6746, 3.3380, -1.191080, -0.00836746, -0.00052893, 0.0139, 2.879702, 740808.8898, 3392437.7293
2.4632, 740808.8939, 3392437.6458, 3.3400, -1.189761, -0.00882300, -0.00052975, 0.0135, 2.879152, 740808.8996, 3392437.6984
2.4732, 740808.9069, 3392437.6165, 3.3417, -1.188462, -0.00925612, -0.00053060, 0.0131, 2.878703, 740808.9095, 3392437.6675
2.4834, 740808.9199, 3392437.5869, 3.3433, -1.187189, -0.00966742, -0.00053148, 0.0128, 2.878167, 740808.9193, 3392437.6367
2.4934, 740808.9326, 3392437.5579, 3.3446, -1.185955, -0.01005794, -0.00053238, 0.0124, 2.877678, 740808.9291, 3392437.6059
2.4958, 740808.9361, 3392437.5513, 3.3446, -1.185172, -0.01042966, -0.00053332, 0.0121, 2.877232, 740808.9389, 3392437.5751
2.5133, 740808.9575, 3392437.4986, 3.3468, -1.184842, -0.01004501, -0.00053492, 0.0116, 2.876733, 740808.9487, 3392437.5442
2.5158, 740808.9603, 3392437.4916, 3.3468, -1.185319, -0.00969225, -0.00053649, 0.0114, 2.876219, 740808.9585, 3392437.5134
2.5257, 740808.9723, 3392437.4615, 3.3478, -1.185357, -0.00935319, -0.00053803, 0.0110, 2.875750, 740808.9683, 3392437.4826
2.5357, 740808.9844, 3392437.4312, 3.3493, -1.185377, -0.00902712, -0.00053956, 0.0107, 2.875255, 740808.9781, 3392437.4518
2.5532, 740809.0056, 3392437.3782, 3.3509, -1.184989, -0.00869720, -0.00054109, 0.0102, 2.874764, 740808.9880, 3392437.4211
2.5632, 740809.0172, 3392437.3487, 3.3512, -1.185005, -0.00838009, -0.00054260, 0.0098, 2.874269, 740808.9978, 3392437.3904
2.5657, 740809.0198, 3392437.3413, 3.3513, -1.185385, -0.00809107, -0.00054408, 0.0096, 2.873811, 740809.0076, 3392437.3596
2.5831, 740809.0406, 3392437.2886, 3.3518, -1.184968, -0.00779759, -0.00054556, 0.0091, 2.873355, 740809.0175, 3392437.3289
2.5932, 740809.0521, 3392437.2588, 3.3530, -1.184938, -0.00751603, -0.00054703, 0.0088, 2.872831, 740809.0273, 3392437.2982
2.5957, 740809.0545, 3392437.2514, 3.3530, -1.185273, -0.00725849, -0.00054846, 0.0086, 2.872390, 740809.0372, 3392437.2675
2.6132, 740809.0773, 3392437.1993, 3.3559, -1.184808, -0.00700465, -0.00054990, 0.0084, 2.871868, 740809.1013, 3392437.2629
2.6157, 740809.0820, 3392437.1931, 3.3559, -1.183675, -0.00754538, -0.00055066, 0.0082, 2.871416, 740809.1114, 3392437.2323
2.6332, 740809.1053, 3392437.1411, 3.3579, -1.181780, -0.00806541, -0.00055145, 0.0079, 2.870888, 740809.1213, 3392437.2018
2.6357, 740809.1097, 3392437.1348, 3.3579, -1.180727, -0.00855646, -0.00055227, 0.0077, 2.870414, 740809.1313, 3392437.1712
2.6457, 740809.1235, 3392437.1051, 3.3584, -1.179306, -0.00902524, -0.00055313, 0.0075, 2.869905, 740809.1414, 3392437.1407
2.6632, 740809.1465, 3392437.0533, 3.3585, -1.177517, -0.00947421, -0.00055401, 0.0070, 2.869411, 740809.1514, 3392437.1101
2.6732, 740809.1598, 3392437.0245, 3.3589, -1.176168, -0.00990061, -0.00055492, 0.0068, 2.868848, 740809.1614, 3392437.0796
2.6757, 740809.1637, 3392437.0180, 3.3589, -1.175262, -0.01030402, -0.00055586, 0.0066, 2.868367, 740809.1715, 3392437.0491
2.6857, 740809.1772, 3392436.9881, 3.3592, -1.173974, -0.01068852, -0.00055683, 0.0064, 2.867822, 740809.1816, 3392437.0186
2.6957, 740809.1905, 3392436.9583, 3.3595, -1.172720, -0.01105420, -0.00055782, 0.0062, 2.867328, 740809.1917, 3392436.9882
2.7133, 740809.2127, 3392436.9057, 3.3600, -1.172386, -0.01072624, -0.00055939, 0.0058, 2.866786, 740809.2019, 3392436.9577
2.7232, 740809.2249, 3392436.8768, 3.3602, -1.172464, -0.01040940, -0.00056094, 0.0056, 2.866274, 740809.2120, 3392436.9273
2.7331, 740809.2370, 3392436.8477, 3.3610, -1.172526, -0.01010379, -0.00056247, 0.0055, 2.865773, 740809.2222, 3392436.8969
2.7356, 740809.2398, 3392436.8408, 3.3610, -1.172943, -0.00982308, -0.00056397, 0.0054, 2.865266, 740809.2324, 3392436.8665
2.7532, 740809.2616, 3392436.7882, 3.3618, -1.172584, -0.00953767, -0.00056547, 0.0051, 2.864754, 740809.2427, 3392436.8361
2.7631, 740809.2736, 3392436.7589, 3.3617, -1.172610, -0.00926300, -0.00056696, 0.0049, 2.864256, 740809.2530, 3392436.8057
2.7732, 740809.2857, 3392436.7294, 3.3606, -1.172620, -0.00899885, -0.00056844, 0.0046, 2.863791, 740809.2633, 3392436.7754
2.7832, 740809.2975, 3392436.7002, 3.3595, -1.172623, -0.00874578, -0.00056990, 0.0043, 2.863282, 740809.2736, 3392436.7451
2.7857, 740809.3000, 3392436.6931, 3.3595, -1.172959, -0.00851580, -0.00057132, 0.0042, 2.862812, 740809.2840, 3392436.7148
2.8033, 740809.3216, 3392436.6403, 3.3579, -1.172557, -0.00828376, -0.00057276, 0.0038, 2.862326, 740809.2944, 3392436.6845
2.8059, 740809.3261, 3392436.6339, 3.3579, -1.172840, -0.00808120, -0.00057416, 0.0037, 2.861852, 740809.3622, 3392436.6826
2.8232, 740809.3500, 3392436.5833, 3.3566, -1.170911, -0.00861814, -0.00057498, 0.0034, 2.861381, 740809.3728, 3392436.6525
2.8257, 740809.3548, 3392436.5774, 3.3566, -1.169738, -0.00913041, -0.00057584, 0.0033, 2.860940, 740809.3834, 3392436.6223
2.8358, 740809.3693, 3392436.5481, 3.3546, -1.168226, -0.00962523, -0.00057673, 0.0030, 2.860464, 740809.3940, 3392436.5921
2.8532, 740809.3930, 3392436.4973, 3.3503, -1.166381, -0.01010820, -0.00057764, 0.0024, 2.860011, 740809.4046, 3392436.5620
2.8557, 740809.3974, 3392436.4912, 3.3503, -1.165297, -0.01057036, -0.00057857, 0.0024, 2.859600, 740809.4152, 3392436.5318
2.8732, 740809.4210, 3392436.4402, 3.3461, -1.163501, -0.01102165, -0.00057953, 0.0019, 2.859127, 740809.4258, 3392436.5017
2.8832, 740809.4348, 3392436.4118, 3.3445, -1.162095, -0.01145815, -0.00058051, 0.0016, 2.858636, 740809.4364, 3392436.4716
2.8858, 740809.4390, 3392436.4052, 3.3445, -1.161082, -0.01187712, -0.00058151, 0.0016, 2.858218, 740809.4471, 3392436.4415
2.9033, 740809.4624, 3392436.3542, 3.3417, -1.159352, -0.01228745, -0.00058253, 0.0012, 2.857797, 740809.4578, 3392436.4115
2.9059, 740809.4658, 3392436.3474, 3.3417, -1.159693, -0.01206677, -0.00058403, 0.0012, 2.857362, 740809.4683, 3392436.3815
2.9158, 740809.4787, 3392436.3184, 3.3390, -1.159653, -0.01185807, -0.00058551, 0.0009, 2.856918, 740809.4789, 3392436.3514
2.9257, 740809.4916, 3392436.2892, 3.3367, -1.159594, -0.01166073, -0.00058699, 0.0007, 2.856529, 740809.4896, 3392436.3213
2.9357, 740809.5045, 3392436.2600, 3.3344, -1.159515, -0.01147464, -0.00058844, 0.0005, 2.856116, 740809.5001, 3392436.2913
2.9458, 740809.5175, 3392436.2303, 3.3323, -1.159414, -0.01129870, -0.00058989, 0.0003, 2.855673, 740809.5107, 3392436.2613
2.9557, 740809.5302, 3392436.2012, 3.3306, -1.159302, -0.01113299, -0.00059133, 0.0001, 2.855243, 740809.5213, 3392436.2313
2.9733, 740809.5527, 3392436.1495, 3.3279, -1.158830, -0.01096717, -0.00059277, -0.0002, 2.854855, 740809.5318, 3392436.2013
2.9760, 740809.5556, 3392436.1423, 3.3278, -1.159028, -0.01081978, -0.00059418, -0.0002, 2.854423, 740809.5424, 3392436.1713
2.9857, 740809.5679, 3392436.1136, 3.3267, -1.158875, -0.01068171, -0.00059559, -0.0003, 2.854046, 740809.5529, 3392436.1413
3.0032, 740809.5899, 3392436.0623, 3.3249, -1.158370, -0.01054226, -0.00059700, -0.0004, 2.853622, 740809.5633, 3392436.1113
3.0058, 740809.5948, 3392436.0561, 3.3249, -1.158505, -0.01042606, -0.00059839, -0.0004, 2.853250, 740809.6340, 3392436.1115
3.0231, 740809.6194, 3392436.0067, 3.3215, -1.156392, -0.01101662, -0.00059928, -0.0007, 2.852823, 740809.6446, 3392436.0816
3.0331, 740809.6341, 3392435.9794, 3.3201, -1.154654, -0.01158506, -0.00060020, -0.0008, 2.852434, 740809.6551, 3392436.0517
3.0431, 740809.6487, 3392435.9520, 3.3189, -1.152952, -0.01213263, -0.00060115, -0.0009, 2.852070, 740809.6658, 3392436.0219
3.0531, 740809.6632, 3392435.9244, 3.3189, -1.151282, -0.01266115, -0.00060213, -0.0009, 2.851673, 740809.6763, 3392435.9921
3.0631, 740809.6776, 3392435.8968, 3.3190, -1.149648, -0.01316908, -0.00060314, -0.0008, 2.851274, 740809.6869, 3392435.9622
3.0732, 740809.6919, 3392435.8691, 3.3175, -1.148044, -0.01365912, -0.00060418, -0.0009, 2.850945, 740809.6975, 3392435.9324
3.0833, 740809.7062, 3392435.8411, 3.3163, -1.146468, -0.01413170, -0.00060525, -0.0010, 2.850571, 740809.7080, 3392435.9027
3.0858, 740809.7103, 3392435.8352, 3.3163, -1.145308, -0.01458202, -0.00060634, -0.0010, 2.850172, 740809.7186, 3392435.8729
3.1032, 740809.7344, 3392435.7852, 3.3128, -1.143427, -0.01502102, -0.00060746, -0.0012, 2.849802, 740809.7292, 3392435.8431
3.1057, 740809.7378, 3392435.7787, 3.3128, -1.143700, -0.01484824, -0.00060900, -0.0012, 2.849419, 740809.7398, 3392435.8133
3.1158, 740809.7514, 3392435.7494, 3.3122, -1.143580, -0.01468281, -0.00061053, -0.0012, 2.849048, 740809.7504, 3392435.7837
3.1332, 740809.7744, 3392435.6993, 3.3094, -1.143103, -0.01451670, -0.00061207, -0.0014, 2.848601, 740809.7609, 3392435.7540
3.1432, 740809.7874, 3392435.6712, 3.3074, -1.142983, -0.01435700, -0.00061359, -0.0015, 2.848252, 740809.7716, 3392435.7242
3.1531, 740809.8002, 3392435.6432, 3.3057, -1.142850, -0.01420492, -0.00061511, -0.0016, 2.847833, 740809.7821, 3392435.6946
3.1631, 740809.8130, 3392435.6150, 3.3042, -1.142702, -0.01406006, -0.00061662, -0.0017, 2.847381, 740809.7927, 3392435.6649
3.1657, 740809.8158, 3392435.6083, 3.3041, -1.142889, -0.01393007, -0.00061811, -0.0017, 2.847001, 740809.8033, 3392435.6353
3.1757, 740809.8288, 3392435.5793, 3.3028, -1.142702, -0.01380531, -0.00061960, -0.0017, 2.846554, 740809.8138, 3392435.6057
3.1857, 740809.8418, 3392435.5501, 3.3016, -1.142505, -0.01368550, -0.00062107, -0.0018, 2.846140, 740809.8245, 3392435.5761
3.2031, 740809.8644, 3392435.4996, 3.2970, -1.141964, -0.01356282, -0.00062256, -0.0021, 2.845716, 740809.8350, 3392435.5465
3.2057, 740809.8691, 3392435.4940, 3.2970, -1.142096, -0.01345871, -0.00062402, -0.0020, 2.845290, 740809.9065, 3392435.5486
3.2232, 740809.8944, 3392435.4449, 3.2915, -1.139934, -0.01401125, -0.00062507, -0.0024, 2.844877, 740809.9172, 3392435.5191
3.2257, 740809.8995, 3392435.4395, 3.2915, -1.138540, -0.01453475, -0.00062616, -0.0024, 2.844437, 740809.9279, 3392435.4896
3.2432, 740809.9246, 3392435.3903, 3.2874, -1.136456, -0.01504491, -0.00062727, -0.0026, 2.844009, 740809.9387, 3392435.4602
3.2532, 740809.9393, 3392435.3634, 3.2853, -1.134773, -0.01553514, -0.00062841, -0.0027, 2.843614, 740809.9494, 3392435.4307
3.2633, 740809.9541, 3392435.3359, 3.2836, -1.133125, -0.01600534, -0.00062957, -0.0028, 2.843158, 740809.9602, 3392435.4014
3.2734, 740809.9686, 3392435.3088, 3.2817, -1.131522, -0.01645692, -0.00063076, -0.0028, 2.842792, 740809.9710, 3392435.3720
3.2834, 740809.9830, 3392435.2816, 3.2800, -1.129955, -0.01689101, -0.00063198, -0.0029, 2.842364, 740809.9817, 3392435.3426
3.2934, 740809.9972, 3392435.2545, 3.2778, -1.128432, -0.01730611, -0.00063322, -0.0030, 2.841979, 740809.9925, 3392435.3133
3.3033, 740810.0113, 3392435.2274, 3.2760, -1.126943, -0.01770478, -0.00063448, -0.0030, 2.841573, 740810.0033, 3392435.2840
3.3132, 740810.0245, 3392435.2003, 3.2743, -1.126978, -0.01749505, -0.00063613, -0.0030, 2.841177, 740810.0141, 3392435.2547
3.3157, 740810.0277, 3392435.1939, 3.2743, -1.127343, -0.01730087, -0.00063776, -0.0030, 2.840776, 740810.0249, 3392435.2254
3.3257, 740810.0413, 3392435.1655, 3.2728, -1.127328, -0.01711286, -0.00063938, -0.0030, 2.840427, 740810.0357, 3392435.1962
3.3432, 740810.0649, 3392435.1158, 3.2698, -1.126964, -0.01692081, -0.00064100, -0.0031, 2.840009, 740810.0465, 3392435.1670
3.3532, 740810.0779, 3392435.0882, 3.2675, -1.126956, -0.01673479, -0.00064261, -0.0032, 2.839647, 740810.0574, 3392435.1378
3.3631, 740810.0908, 3392435.0606, 3.2656, -1.126935, -0.01655551, -0.00064422, -0.0032, 2.839259, 740810.0682, 3392435.1086
3.3657, 740810.0936, 3392435.0539, 3.2655, -1.127240, -0.01638987, -0.00064581, -0.0032, 2.838892, 740810.0791, 3392435.0794
3.3832, 740810.1168, 3392435.0043, 3.2616, -1.126847, -0.01622080, -0.00064740, -0.0033, 2.838499, 740810.0899, 3392435.0503
3.3858, 740810.1196, 3392434.9974, 3.2615, -1.127127, -0.01606537, -0.00064897, -0.0033, 2.838129, 740810.1008, 3392435.0212
3.3958, 740810.1326, 3392434.9688, 3.2580, -1.127051, -0.01591403, -0.00065054, -0.0035, 2.837747, 740810.1116, 3392434.9920
3.4133, 740810.1578, 3392434.9205, 3.2518, -1.126626, -0.01576530, -0.00065211, -0.0038, 2.837372, 740810.1860, 3392434.9962
3.4232, 740810.1730, 3392434.8945, 3.2490, -1.124879, -0.01625937, -0.00065332, -0.0039, 2.836980, 740810.1970, 3392434.9672
3.4331, 740810.1882, 3392434.8683, 3.2465, -1.123172, -0.01673403, -0.00065455, -0.0040, 2.836615, 740810.2079, 3392434.9382
3.4357, 740810.1932, 3392434.8629, 3.2465, -1.121865, -0.01718445, -0.00065581, -0.0039, 2.836232, 740810.2189, 3392434.9092
3.4457, 740810.2086, 3392434.8355, 3.2442, -1.120240, -0.01761835, -0.00065710, -0.0040, 2.835862, 740810.2298, 3392434.8803
3.4631, 740810.2339, 3392434.7875, 3.2408, -1.118289, -0.01804088, -0.00065841, -0.0040, 2.835492, 740810.2407, 3392434.8514
3.4657, 740810.2385, 3392434.7816, 3.2407, -1.117091, -0.01844289, -0.00065975, -0.0040, 2.835107, 740810.2516, 3392434.8225
3.4757, 740810.2534, 3392434.7544, 3.2393, -1.115573, -0.01882982, -0.00066110, -0.0039, 2.834764, 740810.2626, 3392434.7936
3.4857, 740810.2683, 3392434.7267, 3.2381, -1.114078, -0.01920290, -0.00066248, -0.0039, 2.834376, 740810.2735, 3392434.7648
3.5031, 740810.2932, 3392434.6787, 3.2348, -1.112242, -0.01956702, -0.00066387, -0.0040, 2.834037, 740810.2845, 3392434.7359
3.5057, 740810.2966, 3392434.6725, 3.2347, -1.112712, -0.01934624, -0.00066559, -0.0039, 2.833643, 740810.2954, 3392434.7072
3.5232, 740810.3207, 3392434.6238, 3.2316, -1.112447, -0.01912414, -0.00066730, -0.0039, 2.833311, 740810.3064, 3392434.6783
3.5257, 740810.3238, 3392434.6176, 3.2316, -1.112876, -0.01892102, -0.00066900, -0.0039, 2.832950, 740810.3172, 3392434.6496
3.5432, 740810.3478, 3392434.5688, 3.2292, -1.112578, -0.01871511, -0.00067069, -0.0038, 2.832605, 740810.3282, 3392434.6209
3.5457, 740810.3508, 3392434.5625, 3.2291, -1.112969, -0.01852788, -0.00067237, -0.0038, 2.832249, 740810.3392, 3392434.5921
3.5557, 740810.3642, 3392434.5348, 3.2274, -1.112980, -0.01834840, -0.00067403, -0.0038, 2.831934, 740810.3502, 3392434.5634
3.5657, 740810.3776, 3392434.5068, 3.2259, -1.112973, -0.01817580, -0.00067569, -0.0038, 2.831575, 740810.3612, 3392434.5348
3.5832, 740810.4011, 3392434.4582, 3.2229, -1.112606, -0.01800304, -0.00067735, -0.0038, 2.831254, 740810.3722, 3392434.5062
3.5857, 740810.4038, 3392434.4517, 3.2228, -1.112920, -0.01784643, -0.00067900, -0.0037, 2.830917, 740810.3832, 3392434.4774
3.6032, 740810.4272, 3392434.4029, 3.2206, -1.112521, -0.01768816, -0.00068064, -0.0037, 2.830594, 740810.3943, 3392434.4488
3.6131, 740810.4423, 3392434.3771, 3.2193, -1.112447, -0.01754388, -0.00068229, -0.0037, 2.830271, 740810.4718, 3392434.4558
